Shadow Stripe Shopping Bags (Hot Stamp) - Vogue,SS-V-HS,Please select a bag color|Black Shadow Stripe|Bright Green Shadow Stripe|Bright Red Shadow Stripe|Cerise (Hot Pink) Shadow Stripe|Forest Green Shadow Stripe|Kraft Shadow Stripe|Navy Blue Shadow Stripe|Oatmeal Shadow Stripe|Ocean Shadow Stripe|Pastel Blue Shadow Stripe|Pink Shadow Stripe|Sage Shadow Stripe|Terra Cotta Shadow Stripe|Wine Shadow Stripe|Yellow Shadow Stripe|Please select a hot stamp color|Baby Blue Matte|Baby Pink Matte|Black Gloss|Black Matte|Black Metallic|Blue Metallic|Burgundy Matte|Burgundy Metallic|Champagne Matte Metallic|Chocolate Metallic|Copper Matte Metallic|Copper Metallic|Dark Brown Matte|Deep Pink Matte|Electric Blue Matte|Forest Green Matte|Fuchsia Metallic|Gold Matte Metallic|Gold Metallic|Green Matte|Green Metallic|Iridescent|Ivory Matte|Lime Metallic|Medium Brown Matte|Navy Blue Matte|Olive Matte|Orange Matte|Orchid Matte|Peacock Matte|Pink Metallic|Purple Matte|Purple Matte Metallic|Purple Metallic|Red Matte|Red Matte Metallic|Red Metallic|Rose Quartz Matte|Silver Matte Metallic|Silver Metallic|Taupe Matte|Teal Matte Metallic|Teal Metallic|Turquoise Matte|White Gloss|White Matte|Yellow Matte,Home|Custom Packaging|Custom Shadow Stripe Shopping Bags (Hot Stamped),,,No set.,,"16"" x 6"" x 12"" - 250/case","Shadow Stripe Shopping Bags - Hot Stamped
Case Pack: 250 bags
Minimum: 2 cases per size for custom hot stamped bags.
Price per case. Includes 1 color/1 side printing.
Made in U.S.A.
FREE PRINTING PLATE
Click ""Specifications"" to see custom printing information.",2,$167.50 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Shadow-Stripe-Shopping-Bags-Hot-Stamp-Vogue/Shadow-Stripe-Paper-Shopping-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Hearts Frosted Shopping Bags (Vogue),FB-680-V,N|o| |o|p|t|i|o|n,Home|Bags - Frosted Bags|Frosted Designer Prints - New|Hearts Collection,,,No set.,,"16"" x 6"" x 12"" - 100/case","Frosted Designer Shopping Bags
100 bags per case
Price per case",1,$69.90 ,,,,,,,http://www.packagingsource.com/resize/images/Hearts-Frosted.jpg?bw=1000&w=1000&bh=1000&h=1000
Black Frosted Die-cut Shopping Bags,7310BFS,N|o| |o|p|t|i|o|n,Home|Bags - Frosted Bags|Frosted Die-cut Shoppers - Black,,,No set.,,"7"" x 3 1/2"" x 10"" - 500/case",Price per case.,1,$168.00 ,,,,,,,http://www.packagingsource.com/resize/images/Black-Die-Cut-Shopping-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
"Foodie Square Folding Boxes with Windows - 6"" x 6"" x 2""",4206-,Please Select a Color|Black|Blue|White,Home|Food Service Packaging|Foodie Square Folding Boxes with Window,,,No set.,,"6"" x 6"" x 2"" - 100/case","Foodie Square Folding Boxes with Windows
Box Size: 6"" x 6"" x 2""
Color: Select from dropdown menu
100 Boxes per case
Ships flat and easy to assemble.  Made of 400 GSM paper.",1,$127.00 ,,,,,,,http://www.packagingsource.com/resize/shared/images/product/Foodie-Square-Boxes-Collection.jpg?bw=1000&w=1000&bh=1000&h=1000
Christmas Toile #16 SOS Bags,CTB16,N|o| |o|p|t|i|o|n,Home|Closeout Packaging|Christmas Toile Burgundy,,,No set.,,100/case,"Closeout SOS Bags
100 per case
Price per case",1,$27.00 ,,,,,,,http://www.packagingsource.com/resize/images/Christmas-Toile-Burgundy-SO.jpg?bw=1000&w=1000&bh=1000&h=1000
"Wild Berry Double Face Satin Ribbon - 7/8"" x 100yds",R50833,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Double Face Satin Ribbon,,,No set.,,No dim.,"Double Face Satin Ribbon
Made in U.S.A.
Price per roll.

Double Face Satin Ribbon can be customized with your store name. Please contact customer service at 1-800-624-6244 for more details.",1,$24.85 ,,,,,,,http://www.packagingsource.com/resize/images/wild-berry-double-face-satin-ribbon.jpg?bw=1000&w=1000&bh=1000&h=1000
Christmas Toile Burgundy - Wine,CO-CTB-W,N|o| |o|p|t|i|o|n,Home|Closeout Packaging|Closeout Bags|Christmas Bag Closeouts - Wine Sizes,,,No set.,,"5"" x 3"" x 13"" - 100/case","Closeout Holiday Packaging
Christmas Toile Burgundy (middle right)
100 bags per case
Price per case",1,$29.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Holiday-Script-Wine/WineAssortmentCLOSEOUT.jpg?bw=1000&w=1000&bh=1000&h=1000
Wild Ride Gift Wrap Paper,B254,Please Select Size,Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Wild-Ride-Gift-Wrap-Paper/B254c.jpg?bw=1000&w=1000&bh=1000&h=1000
Wild Ride Gift Wrap Paper,B254,"24"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Wild-Ride-Gift-Wrap-Paper/B254c.jpg?bw=1000&w=1000&bh=1000&h=1000
Wild Ride Gift Wrap Paper,B254,"24"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Wild-Ride-Gift-Wrap-Paper/B254c.jpg?bw=1000&w=1000&bh=1000&h=1000
Wild Ride Gift Wrap Paper,B254,"24"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Wild-Ride-Gift-Wrap-Paper/B254c.jpg?bw=1000&w=1000&bh=1000&h=1000
Wild Ride Gift Wrap Paper,B254,"30"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Wild-Ride-Gift-Wrap-Paper/B254c.jpg?bw=1000&w=1000&bh=1000&h=1000
Wild Ride Gift Wrap Paper,B254,"30"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Wild-Ride-Gift-Wrap-Paper/B254c.jpg?bw=1000&w=1000&bh=1000&h=1000
Wild Ride Gift Wrap Paper,B254,"30"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|Birthday/Celebrate/Kids Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper
Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Wild-Ride-Gift-Wrap-Paper/B254c.jpg?bw=1000&w=1000&bh=1000&h=1000
Tuxedo Plastic Bags (Large),CI-PB16-TUX,N|o| |o|p|t|i|o|n,Home|Bags - All Occasion Bags|Tuxedo Paper Shopping Bags,,,No set.,,"16"" x 18"" x 2"" - 500/case","Tuxedo Collection Plastic Shopping Bags
500 bags per case
Price per case

The Tuxedo Collection comes in 2 size paper shopping bags and 4 size plastic shopping bags.",1,$139.90 ,,,,,,,http://www.packagingsource.com/resize/images/Tuxedo-Plastic.jpg?bw=1000&w=1000&bh=1000&h=1000
Ice Cream Christmas Gift Wrap Paper,XB773,Please Select Size,Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Ice-Cream-Christmas-Gift-Wrap-Paper/XB773c.jpg?bw=1000&w=1000&bh=1000&h=1000
Ice Cream Christmas Gift Wrap Paper,XB773,"24"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Ice-Cream-Christmas-Gift-Wrap-Paper/XB773c.jpg?bw=1000&w=1000&bh=1000&h=1000
Ice Cream Christmas Gift Wrap Paper,XB773,"24"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Ice-Cream-Christmas-Gift-Wrap-Paper/XB773c.jpg?bw=1000&w=1000&bh=1000&h=1000
Ice Cream Christmas Gift Wrap Paper,XB773,"24"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Ice-Cream-Christmas-Gift-Wrap-Paper/XB773c.jpg?bw=1000&w=1000&bh=1000&h=1000
Ice Cream Christmas Gift Wrap Paper,XB773,"30"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Ice-Cream-Christmas-Gift-Wrap-Paper/XB773c.jpg?bw=1000&w=1000&bh=1000&h=1000
Ice Cream Christmas Gift Wrap Paper,XB773,"30"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Ice-Cream-Christmas-Gift-Wrap-Paper/XB773c.jpg?bw=1000&w=1000&bh=1000&h=1000
Ice Cream Christmas Gift Wrap Paper,XB773,"30"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Ice-Cream-Christmas-Gift-Wrap-Paper/XB773c.jpg?bw=1000&w=1000&bh=1000&h=1000
Two-Piece Lock Corner Box,GB886,Please Select a Color|Natural Kraft|White Gloss,Home|Boxes - Gift & Apparel|Two Piece Lock Corner Gift Boxes,,,No set.,,"8"" x 8"" x 6"" - 100/case","Two Piece Lock Corner Gift Box
White Gloss or Natural Kraft
Price per case
100 per case
Use: Salad Bowl, Candy Dish",1,$124.90 ,,,,,,,http://www.packagingsource.com/resize/images/White-2-piece-lock-corner.jpg?bw=1000&w=1000&bh=1000&h=1000
Dandelion Economy Tissue Paper,ECO-DA,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Economy Tissue Paper - Made in USA,,,No set.,,"20"" x 26"", 500 sheets/pack","Economy Tissue Paper

20"" x 26"" sheet size (Flat pack)
500 sheets per ream
Price per ream.

Made in U.S.A.",1,$24.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Dandelion-Economy-Tissue-Paper/buttercup-tissue-paper.jpg?bw=1000&w=1000&bh=1000&h=1000
Light Pink Spring-Fill Crinkle Cut,C10-LP,N|o| |o|p|t|i|o|n,Home|Shreds|Crinkle Cut Shred|10 lb Spring-Fill Crinkle Cut,,,No set.,,10# Box,"10 lb box
Spring-Fill Crinkle Cut
Crinkle Cut™ shred requires no fluffing and manipulating. In one clean motion, a gift packer grabs the appropriate amount of shred and fills up the container. Speaking of clean, that's another great benefit: since you don't need to pull at it to puff it out, Crinkle Cut™ shred creates little-to-no dust, leading to a better workplace and happy gift packers.",1,$29.50 ,,,,,,,http://www.packagingsource.com/resize/images/Springfill_Crinkle_Light-Pink.jpg?bw=1000&w=1000&bh=1000&h=1000
Bright Turquoise Tissue Paper,CT2030-BT,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Solid Color Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 480 sheets/pack","Bright Turquoise Solid Tissue Paper
SatinWrap Tissue Paper
20"" x 30"" sheet size
480 sheets per ream",1,$29.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Bright-Turquoise-Tissue-Paper/bright-turquoise-tissue-paper.jpg?bw=1000&w=1000&bh=1000&h=1000
Stars Frosted Shopping Bags (Pup),FB-1032-P,N|o| |o|p|t|i|o|n,Home|Bags - Frosted Bags|Frosted Designer Prints - New|Stars Frosted Shopping Bags,,,No set.,,"5"" x 3"" x 8"" - 100/case","Frosted Designer Shopping Bags
100 bags per case
Price per case",1,$29.90 ,,,,,,,http://www.packagingsource.com/resize/images/FB-1032-Stars.jpg?bw=500&bh=500
Slate Gray Spring-Fill Crinkle Cut,C10-SG,N|o| |o|p|t|i|o|n,Home|Shreds|Crinkle Cut Shred|10 lb Spring-Fill Crinkle Cut,,,No set.,,10# Box,"10 lb box
Spring-Fill Crinkle Cut
Crinkle Cut™ shred requires no fluffing and manipulating. In one clean motion, a gift packer grabs the appropriate amount of shred and fills up the container. Speaking of clean, that's another great benefit: since you don't need to pull at it to puff it out, Crinkle Cut™ shred creates little-to-no dust, leading to a better workplace and happy gift packers.",1,$29.50 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Slate-Gray-Spring-Fill-Crinkle-Cut/Slate-Gray-Crinkle-Cut-Shred.jpg?bw=1000&w=1000&bh=1000&h=1000
Kraft String Tags (unprinted),KST-05,N|o| |o|p|t|i|o|n,"Home|Tags - Pricing, Jewelry|Kraft String Tags - (unprinted)",,,No set.,,1000/case,"Kraft String Tags
Unprinted w/ strings
3/4"" x 1 1/4""
1,000 Tags/case
Price per case",1,$35.90 ,,,,,,,http://www.packagingsource.com/resize/images/KST-05-String-Tag.jpg?bw=1000&w=1000&bh=1000&h=1000
Holiday Time Text Gift Wrap Paper (Reversible),FRUA18345,N|o| |o|p|t|i|o|n,Home|Gift Wrap (Reversible),,,No set.,,"24"" x 417'","Wholesale Gift Wrap Paper

Roll Size: 24"" x 417'
Reversible gift wrap paper. Product image shows both sides of gift wrap paper.
Paper Weight: 60# C2S Paper
Price per roll.
Quantity discounts available. Price breaks start at 6 rolls and 24 rolls of reversible paper. Call customer service at 1-800-624-6244 for details.",1,$99.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Holiday-Time-Text-Gift-Wrap-Paper-Reversible/FRUA18345-Holiday-Time-Text-and-Geometric-Holiday-Reversible-Counter-Roll.jpg?bw=1000&w=1000&bh=1000&h=1000
Golden Wood Grain Tissue Paper,XPT592B,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Holiday Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 240 sheets/pack","240 sheets per package.
20"" x 30"" tissue paper.
Price per package.",1,$49.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Golden-Wood-Grain-Tissue-Paper/XB592.jpg?bw=1000&w=1000&bh=1000&h=1000
#4 White Kraft SOS Bags,4#SOS-WK,N|o| |o|p|t|i|o|n,Home|Bags - Merchandise & SOS|Natural Kraft / White Kraft SOS Bags,,,No set.,,"5"" x 3"" x 9 1/2"" - 500/case","SOS Bags
500 Bags per case
Price per case",1,$31.50 ,,,,,,,http://www.packagingsource.com/resize/images/WhiteNaturalKraft-SOS-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Sheer Essence Holiday Red/GoldWired Ribbon,533074-9,N|o| |o|p|t|i|o|n,Home|Closeout Packaging|Closeout Wired Ribbon,,,No set.,,"1 5/16"" x 50yds","Closeout wired ribbon.
50 yards per roll.
Price per roll.",No min qty.,$7.95 ,,,,,,,http://www.packagingsource.com/resize/images/Sheer-Essence-Red-Gold.jpg?bw=1000&w=1000&bh=1000&h=1000
Gothic Flourish Pearl/White Gift Wrap,E2501 B,Please Select Size,Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gothic-Flourish-Pearl-White-Gift-Wrap/Shamrock-2017-catalog-150dpi-90.gif?bw=1000&w=1000&bh=1000&h=1000
Gothic Flourish Pearl/White Gift Wrap,E2501 B,"18"" x 417' Half Ream / $103.75",Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gothic-Flourish-Pearl-White-Gift-Wrap/Shamrock-2017-catalog-150dpi-90.gif?bw=1000&w=1000&bh=1000&h=1000
Gothic Flourish Pearl/White Gift Wrap,E2501 B,"18"" x 833' Full Ream / $178.00",Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gothic-Flourish-Pearl-White-Gift-Wrap/Shamrock-2017-catalog-150dpi-90.gif?bw=1000&w=1000&bh=1000&h=1000
Gothic Flourish Pearl/White Gift Wrap,E2501 B,"24"" x 100' Cutter Box / $32.50",Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gothic-Flourish-Pearl-White-Gift-Wrap/Shamrock-2017-catalog-150dpi-90.gif?bw=1000&w=1000&bh=1000&h=1000
Gothic Flourish Pearl/White Gift Wrap,E2501 B,"24"" x 417' Half Ream / $95.90",Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gothic-Flourish-Pearl-White-Gift-Wrap/Shamrock-2017-catalog-150dpi-90.gif?bw=1000&w=1000&bh=1000&h=1000
Gothic Flourish Pearl/White Gift Wrap,E2501 B,"24"" x 833' Full Ream / $169.90",Home|Gift Wrap - Shamrock|Wedding Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Wedding gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gothic-Flourish-Pearl-White-Gift-Wrap/Shamrock-2017-catalog-150dpi-90.gif?bw=1000&w=1000&bh=1000&h=1000
"Daffodil Poly Ribbon - 1 1/4"" x 250yds",P8-65,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Splendorette Poly Ribbon,,,No set.,,No dim.,"Splendorette Poly Ribbon
Berwick brand
100% polypropylene
Made in U.S.A.

Price per roll.",1,$9.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Daffodil-Poly-Ribbon-1-1-4-x-250yds/splendoretteribbon_daffodil.jpg?bw=1000&w=1000&bh=1000&h=1000
#16 White Kraft SOS Bags,16#SOS-WHT,N|o| |o|p|t|i|o|n,Home|Bags - Merchandise & SOS|Natural Kraft / White Kraft SOS Bags,,,No set.,,"7 3/4"" x 5"" x 16"" - 500/case","SOS Bags
500 Bags per case
Price per case",1,$59.00 ,,,,,,,http://www.packagingsource.com/resize/images/WhiteNaturalKraft-SOS-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Reindeer Frosted Shopping Bags (Vogue),FB-193-V,N|o| |o|p|t|i|o|n,Home|Bags - Frosted Bags|Frosted Designer Prints - New|Reindeer Collection,,,No set.,,"16"" x 6"" x 12"" - 100/case","Frosted Designer Shopping Bags
100 bags per case
Price per case",No min qty.,$69.90 ,,,,,,,http://www.packagingsource.com/resize/images/FB-193-Reindeer.jpg?bw=1000&w=1000&bh=1000&h=1000
Shadow Stripe Shopping Bags (Hot Stamp) - Queen,SS-Q-HS,Please select a bag color|Black Shadow Stripe|Bright Green Shadow Stripe|Bright Red Shadow Stripe|Cerise (Hot Pink) Shadow Stripe|Navy Blue Shadow Stripe|Please select a hot stamp color|Baby Blue Matte|Baby Pink Matte|Black Gloss|Black Matte|Black Metallic|Blue Metallic|Burgundy Matte|Burgundy Metallic|Champagne Matte Metallic|Chocolate Metallic|Copper Matte Metallic|Copper Metallic|Dark Brown Matte|Deep Pink Matte|Electric Blue Matte|Forest Green Matte|Fuchsia Metallic|Gold Matte Metallic|Gold Metallic|Green Matte|Green Metallic|Iridescent|Ivory Matte|Lime Metallic|Medium Brown Matte|Navy Blue Matte|Olive Matte|Orange Matte|Orchid Matte|Peacock Matte|Pink Metallic|Purple Matte|Purple Matte Metallic|Purple Metallic|Red Matte|Red Matte Metallic|Red Metallic|Rose Quartz Matte|Silver Matte Metallic|Silver Metallic|Taupe Matte|Teal Matte Metallic|Teal Metallic|Turquoise Matte|White Gloss|White Matte|Yellow Matte,Home|Custom Packaging|Custom Shadow Stripe Shopping Bags (Hot Stamped),,,No set.,,"16"" x 6"" x 19 1/4"" - 200/case","Shadow Stripe Shopping Bags - Hot Stamped
Case Pack: 200 bags
Minimum: 2 cases per size for custom hot stamped bags.
Price per case. Includes 1 color/1 side printing.
Made in U.S.A.
FREE PRINTING PLATE
Click ""Specifications"" to see custom printing information.",2,$138.00 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Shadow-Stripe-Shopping-Bags-Hot-Stamp-Queen/Shadow-Stripe-Paper-Shopping-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Primitive Words Burgundy Tissue Paper,PWK-BUR-T,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Exclusive Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 240 sheets/pack","The Packaging Source Exclusive Designer Print Tissue Paper
20"" x 30""
240 sheets per package
Price per package",1,$25.90 ,,,,,,,http://www.packagingsource.com/resize/images/Primitive-Words-Burgundy.jpg?bw=1000&w=1000&bh=1000&h=1000
Silver Splendorette Star Bows,SB5A-20,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Splendorette Star Bows,,,No set.,,"3 3/4"" x 15 loops - 3/4"" ribbon - 200/case","Splendorette Star Bows
Berwick brand
100% polypropylene
Made in U.S.A.

Price per case.",1,$16.70 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Silver-Splendorette-Star-Bows/splendorette_silver_15lps.jpg?bw=1000&w=1000&bh=1000&h=1000
